Course 1,Course 2,Take C1 Only,Take C1 Only Passed,Take Both,Take Both Passed C1,R(C1 only),R(Both),Toxic Or Synergistic
HIS 105,ACC 201,954,813,31,27,0.8522012578616353,0.8709677419354839,-0.01876648407384862
HIS 105,CHE 111,946,808,39,32,0.854122621564482,0.8205128205128205,0.03360980105166156
ECO 101,UK  101,533,474,68,63,0.8893058161350844,0.9264705882352942,-0.03716477210020974
ECO 101,STA 210,411,374,47,44,0.9099756690997567,0.9361702127659575,-0.026194543666200776
ECO 101,MA  109,574,515,32,27,0.8972125435540069,0.84375,0.053462543554006925
ECO 101,PSY 100,574,513,32,29,0.8937282229965157,0.90625,-0.012521777003484336
ECO 101,WRD 110,389,362,33,27,0.9305912596401028,0.8181818181818182,0.11240944145828458
ECO 101,CHE 107,571,512,35,30,0.8966725043782837,0.8571428571428571,0.039529647235426624
ECO 101,SOC 101,566,510,40,32,0.901060070671378,0.8,0.10106007067137801
ECO 101,CIS 110,445,407,34,32,0.9146067415730337,0.9411764705882353,-0.026569729015201604
ECO 101,BIO 103,563,507,42,34,0.9005328596802842,0.8095238095238095,0.09100905015647465
ECO 101,MA  123,547,487,59,55,0.8903107861060329,0.9322033898305084,-0.04189260372447556
ECO 101,PHI 120,573,513,33,29,0.8952879581151832,0.8787878787878788,0.016500079327304462
ECO 101,PS  101,557,503,49,39,0.9030520646319569,0.7959183673469388,0.10713369728501809
SW  445,SW  470,10,8,83,83,0.8,1.0,-0.19999999999999996
MUC 152,MUS 001,155,135,68,64,0.8709677419354839,0.9411764705882353,-0.0702087286527514
MUC 152,MUS 170,184,162,39,37,0.8804347826086957,0.9487179487179487,-0.068283166109253
MUC 152,MUS 270,119,101,104,98,0.8487394957983193,0.9423076923076923,-0.09356819650937298
MUC 152,MUC 190,187,166,36,33,0.8877005347593583,0.9166666666666666,-0.028966131907308346
MUC 152,MUS 271,111,98,112,101,0.8828828828828829,0.9017857142857143,-0.018902831402831444
MUC 152,EDP 202,192,173,31,26,0.9010416666666666,0.8387096774193549,0.06233198924731176
MUC 152,MUS 171,185,163,38,36,0.8810810810810811,0.9473684210526315,-0.06628733997155045
MUC 152,MUS 263,179,160,44,39,0.8938547486033519,0.8863636363636364,0.007491112239715547
MGT 430,MKT 435,462,457,46,46,0.9891774891774892,1.0,-0.010822510822510845
MGT 430,MGT 491,383,380,122,120,0.9921671018276762,0.9836065573770492,0.008560544450627039
MGT 430,MGT 309,420,416,85,84,0.9904761904761905,0.9882352941176471,0.0022408963585434094
MGT 430,MGT 499,335,331,175,174,0.9880597014925373,0.9942857142857143,-0.006226012793177027
MGT 430,MGT 492,243,239,32,31,0.9835390946502057,0.96875,0.014789094650205725
MGT 430,MGT 340,434,429,71,71,0.988479262672811,1.0,-0.011520737327188946
MGT 430,FIN 300,472,467,38,38,0.989406779661017,1.0,-0.010593220338983023
MGT 430,MGT 410,348,344,157,156,0.9885057471264368,0.9936305732484076,-0.005124826121970849
MGT 430,MKT 410,461,456,44,44,0.9891540130151844,1.0,-0.010845986984815648
MGT 430,MKT 340,453,448,54,54,0.9889624724061811,1.0,-0.01103752759381893
MGT 430,MGT 320,401,398,104,102,0.9925187032418953,0.9807692307692307,0.011749472472664557
MGT 430,MGT 341,330,328,51,51,0.9939393939393939,1.0,-0.0060606060606061
MGT 430,MGT 450,254,251,57,56,0.9881889763779528,0.9824561403508771,0.0057328360270756384
MGT 430,AN  300,311,307,58,58,0.9871382636655949,1.0,-0.012861736334405127
MGT 430,MKT 450,442,437,63,63,0.9886877828054299,1.0,-0.011312217194570096
CD  483,CD  591,0,0,76,76,NaN,1.0,NaN
DSP 120,UK  101,163,145,162,154,0.8895705521472392,0.9506172839506173,-0.06104673180337805
DSP 120,HON 101,274,252,37,36,0.9197080291970803,0.972972972972973,-0.05326494377589275
DSP 120,CHE 195,294,272,31,27,0.9251700680272109,0.8709677419354839,0.05420232609172704
DSP 120,MA  109,290,269,35,30,0.9275862068965517,0.8571428571428571,0.0704433497536946
DSP 120,PSY 100,262,241,63,58,0.9198473282442748,0.9206349206349206,-0.0007875923906457416
DSP 120,MA  113,289,266,36,33,0.9204152249134948,0.9166666666666666,0.003748558246828182
DSP 120,CHE 105,200,181,125,118,0.905,0.944,-0.038999999999999924
DSP 120,SOC 101,287,263,38,36,0.9163763066202091,0.9473684210526315,-0.030992114432422446
DSP 120,MA  123,256,235,69,64,0.91796875,0.927536231884058,-0.009567481884057982
DSP 120,MA  193,285,263,40,36,0.9228070175438596,0.9,0.02280701754385961
DSP 120,ENG 104,258,239,67,60,0.9263565891472868,0.8955223880597015,0.030834201087585278
DSP 120,CHE 111,205,186,120,113,0.9073170731707317,0.9416666666666667,-0.034349593495934916
EE  517,EE  490,6,5,31,28,0.8333333333333334,0.9032258064516129,-0.06989247311827951
ARC 456,ARC 435,17,15,31,30,0.8823529411764706,0.967741935483871,-0.08538899430740043
ARC 456,ARC 405,151,148,32,31,0.9801324503311258,0.96875,0.011382450331125837
ARC 456,ARC 512,129,127,39,37,0.9844961240310077,0.9487179487179487,0.035778175313059046
FAM 253,ECO 202,660,631,31,31,0.956060606060606,1.0,-0.043939393939393945
FAM 253,MUS 100,650,624,41,38,0.96,0.926829268292683,0.03317073170731699
FAM 253,FAM 254,316,304,41,41,0.9620253164556962,1.0,-0.03797468354430378
FAM 253,ECO 201,643,615,48,47,0.9564541213063764,0.9791666666666666,-0.022712545360290215
FAM 253,MGT 301,646,617,45,45,0.955108359133127,1.0,-0.04489164086687303
FAM 253,MKT 300,652,623,39,39,0.9555214723926381,1.0,-0.04447852760736193
FAM 253,ACC 201,644,616,47,46,0.9565217391304348,0.9787234042553191,-0.022201665124884307
FAM 253,COM 252,657,631,34,31,0.9604261796042618,0.9117647058823529,0.04866147372190888
FAM 253,STA 291,591,567,35,34,0.9593908629441624,0.9714285714285714,-0.012037708484408993
BAE 305,ME  325,160,155,37,36,0.96875,0.972972972972973,-0.004222972972973027
BAE 305,BAE 403,141,136,42,41,0.9645390070921985,0.9761904761904762,-0.011651469098277634
BAE 305,BAE 427,119,114,38,37,0.957983193277311,0.9736842105263158,-0.015701017249004856
BAE 305,BAE 502,127,123,35,35,0.968503937007874,1.0,-0.03149606299212604
BAE 305,CE  341,131,126,52,51,0.9618320610687023,0.9807692307692307,-0.01893716970052839
BAE 305,BAE 599,146,142,37,35,0.9726027397260274,0.9459459459459459,0.026656793780081456
BAE 305,EM  313,142,140,55,51,0.9859154929577465,0.9272727272727272,0.05864276568501925
BAE 305,BAE 437,115,110,68,67,0.9565217391304348,0.9852941176470589,-0.028772378516624064
BAE 305,EM  302,152,146,45,45,0.9605263157894737,1.0,-0.03947368421052633
BIO 395,CHE 232,1067,1056,167,167,0.9896907216494846,1.0,-0.010309278350515427
BIO 395,BIO 152,1202,1191,32,32,0.9908485856905158,1.0,-0.009151414309484185
BIO 395,CHE 113,1201,1190,33,33,0.9908409658617818,1.0,-0.00915903413821817
BIO 395,BIO 304,1007,997,227,226,0.9900695134061569,0.9955947136563876,-0.005525200250230733
BIO 395,BIO 308,851,844,63,62,0.9917743830787309,0.9841269841269841,0.00764739895174682
BIO 395,ANA 209,1124,1114,50,50,0.9911032028469751,1.0,-0.008896797153024938
BIO 395,PSY 100,1191,1180,43,43,0.9907640638119227,1.0,-0.009235936188077276
BIO 395,BIO 325,1074,1066,119,117,0.9925512104283054,0.9831932773109243,0.00935793311738109
BIO 395,CLA 131,1171,1162,63,61,0.9923142613151152,0.9682539682539683,0.024060293061146987
BIO 395,PHY 211,998,988,236,235,0.9899799599198397,0.9957627118644068,-0.005782751944567122
BIO 395,BIO 303,688,683,65,65,0.9927325581395349,1.0,-0.007267441860465129
BIO 395,SPA 201,1168,1157,66,66,0.990582191780822,1.0,-0.009417808219178037
BIO 395,CHE 231,1108,1097,126,126,0.990072202166065,1.0,-0.009927797833935048
BIO 395,BIO 315,1030,1020,191,190,0.9902912621359223,0.9947643979057592,-0.004473135769836878
BIO 395,SPA 202,1186,1176,48,47,0.9915682967959528,0.9791666666666666,0.01240163012928619
BIO 395,CHE 233,1074,1063,160,160,0.9897579143389199,1.0,-0.010242085661080091
BIO 395,PHY 213,1034,1027,200,196,0.9932301740812379,0.98,0.013230174081237944
BIO 395,BIO 350,951,944,244,241,0.9926393270241851,0.9877049180327869,0.004934408991398187
BIO 395,BIO 425,1039,1033,156,152,0.9942252165543792,0.9743589743589743,0.019866242195404893
BIO 395,CHE 230,1117,1106,117,117,0.990152193375112,1.0,-0.009847806624888045
BIO 395,BIO 209,1155,1146,41,40,0.9922077922077922,0.975609756097561,0.01659803611023125
BIO 395,BCH 401G,1066,1055,112,112,0.9896810506566605,1.0,-0.010318949343339545
BIO 395,CHE 297,635,629,31,31,0.9905511811023622,1.0,-0.009448818897637823
BIO 395,STA 291,818,809,44,44,0.988997555012225,1.0,-0.011002444987775029
MA  321,CS  375,269,219,38,30,0.8141263940520446,0.7894736842105263,0.02465270984151824
MA  321,CS  315,262,211,45,38,0.8053435114503816,0.8444444444444444,-0.03910093299406281
MA  321,MA  322,264,209,48,43,0.7916666666666666,0.8958333333333334,-0.10416666666666674
BAE 402,ME  325,114,113,98,98,0.9912280701754386,1.0,-0.00877192982456143
BAE 402,BAE 417,83,83,113,112,1.0,0.9911504424778761,0.008849557522123908
BAE 402,BAE 447,45,45,151,150,1.0,0.9933774834437086,0.0066225165562914245
BAE 402,BAE 400,24,24,172,171,1.0,0.9941860465116279,0.005813953488372103
BAE 402,EM  313,164,163,48,48,0.9939024390243902,1.0,-0.0060975609756097615
HIS 108,GEO 172,2780,2431,47,39,0.8744604316546762,0.8297872340425532,0.04467319761212307
HIS 108,UK  101,2298,1994,489,434,0.8677110530896431,0.8875255623721882,-0.019814509282545023
HIS 108,SPA 101,2769,2416,61,54,0.872517154207295,0.8852459016393442,-0.012728747432049214
HIS 108,AST 192,2792,2441,38,29,0.8742836676217765,0.7631578947368421,0.1111257728849343
HIS 108,PS  235,2327,2024,31,27,0.8697894284486464,0.8709677419354839,-0.0011783134868375011
HIS 108,BIO 152,2791,2433,39,37,0.8717305625223934,0.9487179487179487,-0.07698738619555523
HIS 108,ECO 202,2768,2418,62,52,0.8735549132947977,0.8387096774193549,0.03484523587544286
HIS 108,EPE 301,2492,2191,34,30,0.8792134831460674,0.8823529411764706,-0.003139458030403164
HIS 108,CS  115,2787,2437,43,33,0.8744169357732329,0.7674418604651163,0.10697507530811656
HIS 108,ENG 230,2744,2386,55,54,0.869533527696793,0.9818181818181818,-0.11228465412138877
HIS 108,PHI 100,2756,2408,56,45,0.8737300435413643,0.8035714285714286,0.0701586149699357
HIS 108,MUS 100,2734,2386,96,84,0.8727139722019019,0.875,-0.002286027798098056
HIS 108,ANT 160,2692,2344,138,126,0.8707280832095097,0.9130434782608695,-0.04231539505135984
HIS 108,CHE 113,2769,2415,61,55,0.8721560130010835,0.9016393442622951,-0.02948333126121161
HIS 108,HIS 109,2795,2438,35,32,0.8722719141323793,0.9142857142857143,-0.042013800153335
HIS 108,STA 210,1492,1315,191,171,0.881367292225201,0.8952879581151832,-0.013920665889982198
HIS 108,MA  201,2679,2328,101,96,0.8689809630459127,0.9504950495049505,-0.0815140864590378
HIS 108,BIO 102,2640,2298,171,153,0.8704545454545455,0.8947368421052632,-0.024282296650717683
HIS 108,MA  109,2623,2299,207,171,0.8764773160503241,0.8260869565217391,0.05039035952858495
HIS 108,MA  111,2723,2377,107,93,0.872934263679765,0.8691588785046729,0.0037753851750921275
HIS 108,A&S 100,2259,1991,73,58,0.8813634351482957,0.7945205479452054,0.0868428872030903
HIS 108,PSY 100,2509,2183,321,287,0.8700677560781188,0.8940809968847352,-0.024013240806616376
HIS 108,GEO 160,2684,2349,143,121,0.8751862891207154,0.8461538461538461,0.029032442966869243
HIS 108,WRD 110,1389,1231,207,180,0.8862491000719942,0.8695652173913043,0.016683882680689877
HIS 108,CHE 107,2747,2396,83,74,0.872224244630506,0.891566265060241,-0.019342020429734985
HIS 108,KHP 120,2781,2428,36,29,0.8730672419992809,0.8055555555555556,0.0675116864437253
HIS 108,ECO 201,2631,2285,199,185,0.8684910680349677,0.9296482412060302,-0.06115717317106251
HIS 108,MA  194,2726,2371,57,53,0.8697725605282465,0.9298245614035088,-0.0600520008752623
HIS 108,CLA 131,2793,2434,37,36,0.8714643752237737,0.972972972972973,-0.10150859774919929
HIS 108,MA  113,2669,2334,161,136,0.8744848257774447,0.84472049689441,0.029764328883034707
HIS 108,ENG 107,1241,1095,31,30,0.8823529411764706,0.967741935483871,-0.08538899430740043
HIS 108,CHE 105,2526,2207,304,263,0.8737133808392715,0.8651315789473685,0.008581801891903051
HIS 108,CIS 111,1579,1392,100,90,0.8815706143128562,0.9,-0.018429385687143807
HIS 108,GLY 110,1616,1385,56,47,0.8570544554455446,0.8392857142857143,0.017768741159830292
HIS 108,SOC 101,2522,2202,308,268,0.873116574147502,0.8701298701298701,0.0029867040176319026
HIS 108,ANT 101,2746,2399,84,71,0.8736343772760379,0.8452380952380952,0.028396282037942644
HIS 108,GLY 120,1622,1389,35,28,0.8563501849568435,0.8,0.05635018495684341
HIS 108,AST 191,2707,2366,108,89,0.8740302918359808,0.8240740740740741,0.04995621776190673
HIS 108,MA  213,2774,2417,56,53,0.8713049747656814,0.9464285714285714,-0.07512359666289004
HIS 108,MKT 300,2795,2437,35,33,0.8719141323792486,0.9428571428571428,-0.0709430104778942
HIS 108,CHE 231,2796,2437,34,33,0.8716022889842633,0.9705882352941176,-0.09898594630985436
HIS 108,CIS 110,1741,1537,178,157,0.8828259620907525,0.8820224719101124,0.0008034901806400763
HIS 108,PS  210,2777,2423,34,28,0.8725243068059056,0.8235294117647058,0.048994895041199804
HIS 108,MA  114,2770,2416,60,54,0.8722021660649819,0.9,-0.027797833935018113
HIS 108,BIO 103,2561,2227,263,237,0.869582194455291,0.9011406844106464,-0.031558489955355484
HIS 108,WRD 111,1476,1302,120,109,0.8821138211382114,0.9083333333333333,-0.026219512195121975
HIS 108,COM 181,1171,1003,63,56,0.856532877882152,0.8888888888888888,-0.032356011006736796
HIS 108,CHE 103,2454,2152,39,36,0.8769356153219234,0.9230769230769231,-0.046141307754999694
HIS 108,STA 200,1198,1028,36,31,0.8580968280467446,0.8611111111111112,-0.003014283064366574
HIS 108,MA  123,2503,2170,327,300,0.8669596484218938,0.9174311926605505,-0.05047154423865674
HIS 108,BIO 148,1565,1384,35,31,0.8843450479233227,0.8857142857142857,-0.001369237790962985
HIS 108,MA  193,2607,2272,176,152,0.871499808208669,0.8636363636363636,0.007863444572305367
HIS 108,PHI 120,2756,2401,74,69,0.8711901306240929,0.9324324324324325,-0.06124230180833956
HIS 108,MA  110,2713,2372,70,52,0.8743088831551787,0.7428571428571429,0.13145174029803586
HIS 108,PS  101,2670,2330,160,140,0.8726591760299626,0.875,-0.002340823970037431
HIS 108,PHY 231,2772,2417,57,52,0.8719336219336219,0.9122807017543859,-0.04034707982076402
HIS 108,CHE 230,2797,2438,33,32,0.8716481944941008,0.9696969696969697,-0.09804877520286892
HIS 108,ACC 201,2749,2394,81,76,0.8708621316842489,0.9382716049382716,-0.06740947325402269
HIS 108,GEO 130,2725,2378,61,49,0.8726605504587156,0.8032786885245902,0.06938186193412543
HIS 108,GLY 130,1604,1369,52,47,0.8534912718204489,0.9038461538461539,-0.05035488202570493
HIS 108,MA  162,2785,2429,45,41,0.8721723518850988,0.9111111111111111,-0.03893875922601231
HIS 108,COM 101,2481,2166,102,88,0.8730350665054414,0.8627450980392157,0.010289968466225652
HIS 108,COM 252,2733,2382,97,88,0.8715697036223929,0.9072164948453608,-0.03564679122296788
HIS 108,A-E 200,2749,2394,31,30,0.8708621316842489,0.967741935483871,-0.09687980379962213
HIS 108,EDP 202,2729,2374,83,79,0.8699157200439721,0.9518072289156626,-0.0818915088716905
HIS 108,ENG 104,1330,1140,202,179,0.8571428571428571,0.8861386138613861,-0.028995756718529053
HIS 108,TA  110,1517,1336,42,39,0.8806855636123929,0.9285714285714286,-0.047885864959035684
HIS 108,BIO 111,2515,2182,61,58,0.8675944333996024,0.9508196721311475,-0.08322523873154508
HIS 108,PHY 241,2774,2420,55,49,0.8723864455659697,0.8909090909090909,-0.018522645343121202
HIS 108,STA 291,2126,1838,45,44,0.8645343367826905,0.9777777777777777,-0.11324344099508721
HIS 108,CE  120,2279,1980,47,39,0.8688021061869241,0.8297872340425532,0.03901487214437094
HIS 108,CHE 111,2645,2310,185,160,0.8733459357277883,0.8648648648648649,0.008481070862923379
HIS 108,EGR 199,2752,2404,67,56,0.873546511627907,0.835820895522388,0.037725616105518944
HIS 108,EDS 375,2764,2408,35,32,0.8712011577424024,0.9142857142857143,-0.04308455654331189
HIS 108,CLA 135,2395,2081,35,31,0.8688935281837161,0.8857142857142857,-0.016820757530569552
CHE 233,SPA 101,3423,3257,52,46,0.9515045281916448,0.8846153846153846,0.06688914357626019
CHE 233,PSY 312,3397,3228,60,57,0.9502502207830439,0.95,0.0002502207830439307
CHE 233,HON 205,1034,987,155,154,0.9545454545454546,0.9935483870967742,-0.03900293255131959
CHE 233,CHE 232,694,647,2781,2656,0.9322766570605188,0.9550521395181589,-0.02277548245764016
CHE 233,BIO 152,3289,3129,186,174,0.9513529948312557,0.9354838709677419,0.0158691238635138
CHE 233,HHS 351,1152,1094,58,57,0.9496527777777778,0.9827586206896551,-0.03310584291187735
CHE 233,ECO 202,3418,3248,57,55,0.9502633118782914,0.9649122807017544,-0.014648968823463004
CHE 233,ENG 230,3328,3158,39,38,0.9489182692307693,0.9743589743589743,-0.025440705128205066
CHE 233,ABT 301,3089,2928,51,49,0.9478795726772419,0.9607843137254902,-0.012904741048248347
CHE 233,PHI 100,3349,3179,53,51,0.949238578680203,0.9622641509433962,-0.01302557226319323
CHE 233,MUS 100,3369,3200,106,103,0.9498367468091422,0.9716981132075472,-0.02186136639840497
CHE 233,DHN 212,2140,2027,48,45,0.947196261682243,0.9375,0.009696261682243024
CHE 233,ANT 160,3389,3221,86,82,0.950427854824432,0.9534883720930233,-0.003060517268591245
CHE 233,PHY 242,3407,3236,68,67,0.9498092163193426,0.9852941176470589,-0.03548490132771631
CHE 233,BIO 304,2982,2821,493,482,0.9460093896713615,0.9776876267748479,-0.031678237103486384
CHE 233,PHA 200,1773,1675,53,53,0.9447264523406655,1.0,-0.055273547659334454
CHE 233,STA 210,2636,2502,117,107,0.9491654021244309,0.9145299145299145,0.0346354875945164
CHE 233,BIO 308,2989,2835,139,136,0.9484777517564403,0.9784172661870504,-0.029939514430610048
CHE 233,NFS 212,1233,1179,54,52,0.9562043795620438,0.9629629629629629,-0.00675858340091906
CHE 233,ANA 209,2898,2751,412,390,0.9492753623188406,0.9466019417475728,0.0026734205712677372
CHE 233,SPA 102,3363,3201,112,102,0.951828724353256,0.9107142857142857,0.04111443863897035
CHE 233,PHY 232,3409,3238,66,65,0.9498386623643297,0.9848484848484849,-0.035009822484155184
CHE 233,A&S 100,2911,2760,31,28,0.9481277911370662,0.9032258064516129,0.04490198468545337
CHE 233,PSY 100,3303,3137,172,166,0.9497426581895246,0.9651162790697675,-0.015373620880242855
CHE 233,NFS 241,1210,1157,33,33,0.956198347107438,1.0,-0.04380165289256199
CHE 233,PSY 215,3444,3273,31,30,0.9503484320557491,0.967741935483871,-0.017393503428121848
CHE 233,KHP 120,3360,3192,41,38,0.95,0.926829268292683,0.023170731707316983
CHE 233,BIO 325,3268,3105,82,74,0.9501223990208079,0.9024390243902439,0.047683374630563935
CHE 233,ECO 201,3284,3122,191,181,0.9506699147381242,0.9476439790575916,0.0030259356805326654
CHE 233,BIO 151,918,885,61,60,0.9640522875816994,0.9836065573770492,-0.0195542697953498
CHE 233,GEO 261,2228,2104,40,39,0.9443447037701975,0.975,-0.030655296229802453
CHE 233,DHN 302,2043,1932,54,49,0.9456681350954479,0.9074074074074074,0.03826072768804045
CHE 233,ASC 362,2756,2624,38,35,0.9521044992743106,0.9210526315789473,0.031051867695363278
CHE 233,CLA 131,3196,3031,279,272,0.9483729662077597,0.974910394265233,-0.026537428057473278
CHE 233,ENG 203,853,821,44,42,0.9624853458382181,0.9545454545454546,0.007939891292763512
CHE 233,ASC 364,2745,2614,49,45,0.9522768670309654,0.9183673469387755,0.03390952009218984
CHE 233,ACC 202,3443,3272,32,31,0.9503340110368864,0.96875,-0.018415988963113583
CHE 233,SOC 101,3395,3225,80,78,0.9499263622974963,0.975,-0.025073637702503704
CHE 233,PHY 211,3191,3029,284,274,0.9492322156063929,0.9647887323943662,-0.015556516787973318
CHE 233,BIO 303,2344,2219,218,205,0.9466723549488054,0.9403669724770642,0.006305382471741172
CHE 233,SPA 201,3373,3207,102,96,0.9507856507560035,0.9411764705882353,0.009609180167768239
CHE 233,BIO 315,3068,2911,353,338,0.9488265971316818,0.9575070821529745,-0.008680485021292705
CHE 233,SPA 202,3384,3216,91,87,0.950354609929078,0.9560439560439561,-0.0056893461148780355
CHE 233,BIO 395,3315,3144,160,159,0.9484162895927601,0.99375,-0.04533371040723988
CHE 233,BIO 150,988,943,39,38,0.9544534412955465,0.9743589743589743,-0.019905533063427794
CHE 233,PHY 213,3193,3033,282,270,0.9498903852176637,0.9574468085106383,-0.007556423292974679
CHE 233,BIO 148,2522,2387,56,53,0.9464710547184774,0.9464285714285714,4.248328990597017e-5
CHE 233,EXP 396,3432,3260,43,43,0.9498834498834499,1.0,-0.05011655011655014
CHE 233,PSY 311,3439,3269,36,34,0.9505670252980517,0.9444444444444444,0.0061225808536072845
CHE 233,BIO 350,3227,3061,123,118,0.9485590331577316,0.959349593495935,-0.010790560338203359
CHE 233,BIO 302,1278,1213,66,65,0.9491392801251957,0.9848484848484849,-0.0357092047232892
CHE 233,BIO 305,1085,1039,34,32,0.9576036866359448,0.9411764705882353,0.01642721604770947
CHE 233,WRD 203,2412,2284,32,30,0.9469320066334992,0.9375,0.00943200663349919
CHE 233,PHY 231,3416,3246,38,36,0.9502341920374707,0.9473684210526315,0.0028657709848392
CHE 233,BIO 425,3272,3107,78,72,0.9495721271393643,0.9230769230769231,0.026495204062441213
CHE 233,ACC 201,3431,3265,44,38,0.9516176041970271,0.8636363636363636,0.08798124056066348
CHE 233,PSY 223,3393,3224,82,79,0.9501915708812261,0.9634146341463414,-0.013223063265115353
CHE 233,BIO 209,3156,2994,246,239,0.9486692015209125,0.9715447154471545,-0.022875513926241986
CHE 233,WRD 204,2545,2409,33,31,0.9465618860510806,0.9393939393939394,0.007167946657141155
CHE 233,COM 252,3430,3262,45,41,0.9510204081632653,0.9111111111111111,0.03990929705215418
CHE 233,ASC 102,2626,2501,34,32,0.9523990860624524,0.9411764705882353,0.011222615474217101
CHE 233,DHN 241,2156,2042,32,30,0.9471243042671614,0.9375,0.009624304267161432
CHE 233,BCH 401G,3168,3007,158,151,0.9491792929292929,0.9556962025316456,-0.006516909602352627
CHE 233,HON 399,2982,2828,34,33,0.9483568075117371,0.9705882352941176,-0.02223142778238052
CHE 233,BIO 155,2472,2336,69,67,0.9449838187702265,0.9710144927536232,-0.026030673983396646
CHE 233,CHE 226,3214,3049,76,73,0.948662103298071,0.9605263157894737,-0.011864212491402681
CHE 233,HES 100,3321,3153,63,59,0.9494128274616079,0.9365079365079365,0.012904890953671422
CHE 233,SOC 255,1386,1316,78,78,0.9494949494949495,1.0,-0.0505050505050505
CHE 233,PGY 206,3112,2953,178,169,0.9489074550128535,0.949438202247191,-0.0005307472343375474
CHE 233,CHE 297,2332,2214,521,502,0.9493996569468267,0.963531669865643,-0.014132012918816272
CHE 233,PGY 412G,3342,3178,39,35,0.9509275882704967,0.8974358974358975,0.05349169083459926
CHE 233,PHI 305,3251,3090,63,55,0.9504767763764995,0.873015873015873,0.0774609033606265
CHE 233,PHY 241,3412,3242,42,40,0.9501758499413834,0.9523809523809523,-0.002205102439568951
CHE 233,STA 296,1108,1064,132,127,0.9602888086642599,0.9621212121212122,-0.0018324034569522363
CHE 233,STA 291,2032,1921,203,191,0.9453740157480315,0.9408866995073891,0.004487316240642358
CHE 233,BIO 208,3240,3081,235,222,0.950925925925926,0.9446808510638298,0.006245074862096134
CHE 233,HHS 353,1434,1355,37,37,0.9449093444909344,1.0,-0.055090655509065556
CHE 233,HON 301,3251,3081,63,63,0.9477083974161796,1.0,-0.052291602583820374
CHE 233,DHN 315,1691,1598,34,31,0.9450029568302779,0.9117647058823529,0.033238250947924985
ASC 410G,ASC 408G,141,129,34,32,0.9148936170212766,0.9411764705882353,-0.026282853566958697
ASC 410G,ASC 362,151,138,40,36,0.9139072847682119,0.9,0.013907284768211903
ASC 410G,ASC 364,140,123,51,51,0.8785714285714286,1.0,-0.12142857142857144
AFS 312,AFS 311,0,0,99,99,NaN,1.0,NaN
AEC 316,AEC 311,38,27,33,31,0.7105263157894737,0.9393939393939394,-0.22886762360446578
AEC 316,AEC 317,35,26,41,37,0.7428571428571429,0.9024390243902439,-0.15958188153310104
CIS 191,UK  101,64,61,34,34,0.953125,1.0,-0.046875
CIS 191,CIS 110,61,58,37,37,0.9508196721311475,1.0,-0.049180327868852514
ID  234,ID  264,4,4,41,40,1.0,0.975609756097561,0.024390243902439046
BIO 150,CHE 197,1258,1034,171,158,0.821939586645469,0.9239766081871345,-0.1020370215416655
BIO 150,BIO 190,924,792,173,156,0.8571428571428571,0.9017341040462428,-0.04459124690338567
BIO 150,CHE 232,1425,1182,50,47,0.8294736842105264,0.94,-0.11052631578947358
BIO 150,MUS 100,1426,1189,49,40,0.8338008415147266,0.8163265306122449,0.017474310902481638
BIO 150,ANT 160,1433,1194,42,35,0.8332170272156315,0.8333333333333334,-0.00011630611770185872
BIO 150,CHE 113,869,684,606,545,0.7871116225546605,0.8993399339933993,-0.11222831143873879
BIO 150,ANA 209,1384,1152,53,46,0.8323699421965318,0.8679245283018868,-0.035554586105355
BIO 150,SPA 102,1418,1183,57,46,0.8342736248236954,0.8070175438596491,0.027256080964046303
BIO 150,PSY 100,1375,1145,100,84,0.8327272727272728,0.84,-0.0072727272727272085
BIO 150,NFS 241,1390,1159,39,33,0.8338129496402877,0.8461538461538461,-0.012340896513558408
BIO 150,GEO 160,1428,1194,47,35,0.8361344537815126,0.7446808510638298,0.09145360271768288
BIO 150,CHE 107,828,653,647,576,0.788647342995169,0.8902627511591963,-0.10161540816402725
BIO 150,ECO 201,1392,1165,83,64,0.8369252873563219,0.7710843373493976,0.06584095000692425
BIO 150,BIO 151,212,158,876,788,0.7452830188679245,0.8995433789954338,-0.15426036012750932
BIO 150,MA  194,1386,1153,43,39,0.8318903318903319,0.9069767441860465,-0.07508641229571456
BIO 150,CLA 131,1411,1173,64,56,0.8313253012048193,0.875,-0.04367469879518071
BIO 150,CHE 105,1366,1150,109,79,0.8418740849194729,0.7247706422018348,0.11710344271763806
BIO 150,SOC 101,1370,1142,105,87,0.8335766423357664,0.8285714285714286,0.005005213764337824
BIO 150,PHY 211,1437,1197,38,32,0.8329853862212944,0.8421052631578947,-0.009119876936600324
BIO 150,SPA 201,1423,1182,52,47,0.8306394940267041,0.9038461538461539,-0.07320665981944974
BIO 150,CHE 231,1399,1159,76,70,0.8284488920657612,0.9210526315789473,-0.09260373951318612
BIO 150,MA  114,1429,1187,46,42,0.8306508047585724,0.9130434782608695,-0.08239267350229706
BIO 150,CHE 233,1436,1192,39,37,0.83008356545961,0.9487179487179487,-0.11863438325833864
BIO 150,MA  123,1365,1144,110,85,0.8380952380952381,0.7727272727272727,0.06536796536796541
BIO 150,CHE 230,1399,1160,76,69,0.8291636883488206,0.9078947368421053,-0.07873104849328472
BIO 150,PSY 223,1435,1197,40,32,0.8341463414634146,0.8,0.03414634146341455
BIO 150,COM 101,1300,1093,51,46,0.8407692307692308,0.9019607843137255,-0.06119155354449468
